Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,9.953261375427246,9.98788070678711,9.736886024475098,9.849401473999023,2.6637446880340576,8797337
2000-01-04,9.728231430053711,9.780160903930664,9.529166221618652,9.615715980529785,2.6005449295043945,8811013
2000-01-05,9.433960914611816,9.555130958557129,9.304136276245117,9.382031440734863,2.5373449325561523,9333517
2000-01-06,9.382031440734863,9.382031440734863,9.382031440734863,9.382031440734863,2.5373449325561523,0
2000-01-07,9.451271057128906,9.82343578338623,9.44261646270752,9.797471046447754,2.649700164794922,9603132
2000-01-10,9.884020805358887,9.884020805358887,9.624370574951172,9.710921287536621,2.6262924671173096,6747710
2000-01-11,9.693611145019531,9.710921287536621,9.217584609985352,9.382031440734863,2.5373449325561523,15293569
2000-01-12,9.278169631958008,9.295480728149414,9.139690399169922,9.295480728149414,2.513937473297119,12052290
2000-01-13,9.347411155700684,9.35606575012207,9.096414566040039,9.217584609985352,2.492870569229126,11043549
2000-01-14,9.260860443115234,9.529166221618652,9.191619873046875,9.459925651550293,2.558411121368408,15745712
2000-01-17,9.607061386108398,9.624370574951172,9.131034851074219,9.208930015563965,2.4905295372009277,31619384
2000-01-18,9.174309730529785,9.174309730529785,8.689629554748535,8.741559982299805,2.364130973815918,20093136
2000-01-19,8.663664817810059,8.750214576721191,8.542494773864746,8.741559982299805,2.364130973815918,20666919
2000-01-20,8.828109741210938,9.070449829101562,8.793490409851074,8.923315048217773,2.4132862091064453,11769910
2000-01-21,8.98390007019043,9.061795234680176,8.594425201416016,8.646354675292969,2.338383197784424,18255137
2000-01-24,8.741559982299805,8.914660453796387,8.655010223388672,8.741559982299805,2.364130973815918,9894501
2000-01-25,8.655010223388672,8.758870124816895,8.603079795837402,8.741559982299805,2.364130973815918,15844637
2000-01-26,8.85407543182373,8.992554664611816,8.741559982299805,8.96658992767334,2.424990177154541,22642896
2000-01-27,9.061795234680176,9.070449829101562,8.871384620666504,8.992554664611816,2.4320127964019775,50176740
2000-01-28,9.035829544067383,9.035829544067383,8.680974960327148,8.715595245361328,2.357109546661377,13102872
2000-01-31,8.741559982299805,8.845419883728027,8.611735343933105,8.715595245361328,2.370054006576538,49721466
2000-02-01,9.780160903930664,9.780160903930664,8.680974960327148,8.81945514678955,2.3982975482940674,11642759
2000-02-02,8.897350311279297,8.906004905700684,8.698285102844238,8.81945514678955,2.3982975482940674,10673286
2000-02-03,8.845419883728027,9.035829544067383,8.741559982299805,8.940625190734863,2.431246519088745,11396777
2000-02-04,9.044485092163086,9.122380256652832,8.923315048217773,9.01852035522461,2.4524283409118652,13899128
2000-02-07,9.122380256652832,9.295480728149414,9.061795234680176,9.295480728149414,2.527745485305786,12468731
2000-02-08,9.312790870666504,9.511856079101562,9.191619873046875,9.451271057128906,2.570108652114868,12234462
2000-02-09,9.52051067352295,9.52051067352295,9.139690399169922,9.278169631958008,2.5230374336242676,10918965
2000-02-10,9.200275421142578,9.278169631958008,8.96658992767334,9.087759971618652,2.4712584018707275,9146146
